scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-gr6qp,bare-podman,1789295468016,1789295827097,359081,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-2fw7b,bare-podman,1789295468016,1789295827477,359461,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-tqgvn,bare-podman,1789295468017,1789295827687,359670,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-74kjg,bare-podman,1789295468016,1789295827892,359876,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-qtwj7,bare-podman,1789295468016,1789295828026,360010,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-jjh47,bare-podman,1789295468016,1789295828810,360794,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-68nfs,bare-podman,1789295468016,1789295829218,361202,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-vzqsf,bare-podman,1789295468017,1789295829496,361479,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-ql2sd,bare-podman,1789295468016,1789295830217,362201,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-vxp4q,bare-podman,1789295468017,1789295831360,363343,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,AGGREGATE,bare-podman,1789295468011,1789295831366,363355,0
pr18,recreate,riid/python:latest,riid-68nfs,bare-podman,1789295831376,1789295858642,27266,0
pr18,recreate,riid/python:latest,riid-74kjg,bare-podman,1789295831375,1789295858659,27284,0
pr18,recreate,riid/python:latest,riid-ql2sd,bare-podman,1789295831376,1789295858671,27295,0
pr18,recreate,riid/python:latest,riid-gr6qp,bare-podman,1789295831375,1789295858682,27307,0
pr18,recreate,riid/python:latest,riid-tqgvn,bare-podman,1789295831377,1789295858694,27317,0
pr18,recreate,riid/python:latest,riid-vzqsf,bare-podman,1789295831377,1789295858729,27352,0
pr18,recreate,riid/python:latest,riid-2fw7b,bare-podman,1789295831376,1789295858773,27397,0
pr18,recreate,riid/python:latest,riid-jjh47,bare-podman,1789295831376,1789295858811,27435,0
pr18,recreate,riid/python:latest,riid-vxp4q,bare-podman,1789295831377,1789295859195,27818,0
pr18,recreate,riid/python:latest,riid-qtwj7,bare-podman,1789295831377,1789295859527,28150,0
pr18,recreate,riid/python:latest,AGGREGATE,bare-podman,1789295831371,1789295859532,28161,0
pr18,recreate,riid/datadog/agent:latest,riid-qtwj7,bare-podman,1789295859541,1789295880006,20465,0
pr18,recreate,riid/datadog/agent:latest,riid-2fw7b,bare-podman,1789295859541,1789295880048,20507,0
pr18,recreate,riid/datadog/agent:latest,riid-68nfs,bare-podman,1789295859541,1789295880074,20533,0
pr18,recreate,riid/datadog/agent:latest,riid-gr6qp,bare-podman,1789295859542,1789295880131,20589,0
pr18,recreate,riid/datadog/agent:latest,riid-74kjg,bare-podman,1789295859541,1789295880142,20601,0
pr18,recreate,riid/datadog/agent:latest,riid-vzqsf,bare-podman,1789295859542,1789295880190,20648,0
pr18,recreate,riid/datadog/agent:latest,riid-tqgvn,bare-podman,1789295859541,1789295880283,20742,0
pr18,recreate,riid/datadog/agent:latest,riid-jjh47,bare-podman,1789295859541,1789295880316,20775,0
pr18,recreate,riid/datadog/agent:latest,riid-vxp4q,bare-podman,1789295859542,1789295880480,20938,0
pr18,recreate,riid/datadog/agent:latest,riid-ql2sd,bare-podman,1789295859541,1789295880718,21177,0
pr18,recreate,riid/datadog/agent:latest,AGGREGATE,bare-podman,1789295859536,1789295880725,21189,0
pr18,recreate,riid/node:latest,riid-68nfs,bare-podman,1789295880740,1789295886007,5267,0
pr18,recreate,riid/node:latest,riid-gr6qp,bare-podman,1789295880742,1789295886029,5287,0
pr18,recreate,riid/node:latest,riid-vzqsf,bare-podman,1789295880744,1789295886156,5412,0
pr18,recreate,riid/node:latest,riid-tqgvn,bare-podman,1789295880743,1789295886156,5413,0
pr18,recreate,riid/node:latest,riid-ql2sd,bare-podman,1789295880740,1789295886163,5423,0
pr18,recreate,riid/node:latest,riid-jjh47,bare-podman,1789295880740,1789295886331,5591,0
pr18,recreate,riid/node:latest,riid-vxp4q,bare-podman,1789295880741,1789295886343,5602,0
pr18,recreate,riid/node:latest,riid-74kjg,bare-podman,1789295880739,1789295886374,5635,0
pr18,recreate,riid/node:latest,riid-qtwj7,bare-podman,1789295880744,1789295886458,5714,0
pr18,recreate,riid/node:latest,riid-2fw7b,bare-podman,1789295880741,1789295886485,5744,0
pr18,recreate,riid/node:latest,AGGREGATE,bare-podman,1789295880732,1789295886490,5758,0
pr18,recreate,riid/grafana/grafana:latest,riid-2fw7b,bare-podman,1789295886500,1789295919165,32665,0
pr18,recreate,riid/grafana/grafana:latest,riid-tqgvn,bare-podman,1789295886501,1789295919174,32673,0
pr18,recreate,riid/grafana/grafana:latest,riid-gr6qp,bare-podman,1789295886501,1789295919246,32745,0
pr18,recreate,riid/grafana/grafana:latest,riid-68nfs,bare-podman,1789295886500,1789295919315,32815,0
pr18,recreate,riid/grafana/grafana:latest,riid-ql2sd,bare-podman,1789295886501,1789295919364,32863,0
pr18,recreate,riid/grafana/grafana:latest,riid-74kjg,bare-podman,1789295886500,1789295919391,32891,0
pr18,recreate,riid/grafana/grafana:latest,riid-qtwj7,bare-podman,1789295886501,1789295919444,32943,0
pr18,recreate,riid/grafana/grafana:latest,riid-vzqsf,bare-podman,1789295886502,1789295919532,33030,0
pr18,recreate,riid/grafana/grafana:latest,riid-jjh47,bare-podman,1789295886500,1789295919882,33382,0
pr18,recreate,riid/grafana/grafana:latest,riid-vxp4q,bare-podman,1789295886501,1789295919998,33497,0
pr18,recreate,riid/grafana/grafana:latest,AGGREGATE,bare-podman,1789295886495,1789295920004,33509,0
pr18,recreate,riid/postgres:latest,riid-gr6qp,bare-podman,1789295920015,1789295931427,11412,0
pr18,recreate,riid/postgres:latest,riid-vzqsf,bare-podman,1789295920016,1789295931438,11422,0
pr18,recreate,riid/postgres:latest,riid-tqgvn,bare-podman,1789295920016,1789295931454,11438,0
pr18,recreate,riid/postgres:latest,riid-qtwj7,bare-podman,1789295920016,1789295931537,11521,0
pr18,recreate,riid/postgres:latest,riid-68nfs,bare-podman,1789295920015,1789295931541,11526,0
pr18,recreate,riid/postgres:latest,riid-74kjg,bare-podman,1789295920015,1789295931555,11540,0
pr18,recreate,riid/postgres:latest,riid-ql2sd,bare-podman,1789295920015,1789295931576,11561,0
pr18,recreate,riid/postgres:latest,riid-2fw7b,bare-podman,1789295920015,1789295931632,11617,0
pr18,recreate,riid/postgres:latest,riid-vxp4q,bare-podman,1789295920016,1789295931652,11636,0
pr18,recreate,riid/postgres:latest,riid-jjh47,bare-podman,1789295920015,1789295931729,11714,0
pr18,recreate,riid/postgres:latest,AGGREGATE,bare-podman,1789295920009,1789295931734,11725,0
pr18,recreate,riid/mongo:latest,riid-gr6qp,bare-podman,1789295931746,1789295955003,23257,0
pr18,recreate,riid/mongo:latest,riid-tqgvn,bare-podman,1789295931746,1789295955144,23398,0
pr18,recreate,riid/mongo:latest,riid-qtwj7,bare-podman,1789295931746,1789295955153,23407,0
pr18,recreate,riid/mongo:latest,riid-vzqsf,bare-podman,1789295931746,1789295955153,23407,0
pr18,recreate,riid/mongo:latest,riid-2fw7b,bare-podman,1789295931745,1789295955157,23412,0
pr18,recreate,riid/mongo:latest,riid-74kjg,bare-podman,1789295931745,1789295955161,23416,0
pr18,recreate,riid/mongo:latest,riid-jjh47,bare-podman,1789295931746,1789295955205,23459,0
pr18,recreate,riid/mongo:latest,riid-68nfs,bare-podman,1789295931745,1789295955293,23548,0
pr18,recreate,riid/mongo:latest,riid-ql2sd,bare-podman,1789295931746,1789295955311,23565,0
pr18,recreate,riid/mongo:latest,riid-vxp4q,bare-podman,1789295931746,1789295955574,23828,0
pr18,recreate,riid/mongo:latest,AGGREGATE,bare-podman,1789295931740,1789295955580,23840,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-74kjg,bare-podman,1789295955590,1789295956586,996,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-2fw7b,bare-podman,1789295955590,1789295956681,1091,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-ql2sd,bare-podman,1789295955591,1789295956809,1218,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-gr6qp,bare-podman,1789295955590,1789295956831,1241,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-vzqsf,bare-podman,1789295955591,1789295956840,1249,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-qtwj7,bare-podman,1789295955591,1789295956846,1255,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-tqgvn,bare-podman,1789295955591,1789295956853,1262,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-68nfs,bare-podman,1789295955590,1789295956865,1275,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-vxp4q,bare-podman,1789295955591,1789295956955,1364,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-jjh47,bare-podman,1789295955590,1789295956974,1384,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,AGGREGATE,bare-podman,1789295955585,1789295956979,1394,0
pr18,recreate,riid/mysql:latest,riid-74kjg,bare-podman,1789295956989,1789295978028,21039,0
pr18,recreate,riid/mysql:latest,riid-jjh47,bare-podman,1789295956990,1789295978032,21042,0
pr18,recreate,riid/mysql:latest,riid-2fw7b,bare-podman,1789295956989,1789295978062,21073,0
