scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/grafana/grafana:latest,riid-8gn6t,bare-containerd,1789248358139,1789248395036,36897,0
pr18,recreate,riid/grafana/grafana:latest,riid-lnp5h,bare-containerd,1789248358138,1789248395038,36900,0
pr18,recreate,riid/grafana/grafana:latest,riid-s4rrz,bare-containerd,1789248358139,1789248395045,36906,0
pr18,recreate,riid/grafana/grafana:latest,riid-htqn5,bare-containerd,1789248358138,1789248395216,37078,0
pr18,recreate,riid/grafana/grafana:latest,AGGREGATE,bare-containerd,1789248358131,1789248395224,37093,0
pr18,recreate,riid/postgres:latest,riid-qkwkg,bare-containerd,1789248395243,1789248406620,11377,0
pr18,recreate,riid/postgres:latest,riid-s4rrz,bare-containerd,1789248395242,1789248406620,11378,0
pr18,recreate,riid/postgres:latest,riid-lnp5h,bare-containerd,1789248395241,1789248406652,11411,0
pr18,recreate,riid/postgres:latest,riid-x5sp9,bare-containerd,1789248395242,1789248406713,11471,0
pr18,recreate,riid/postgres:latest,riid-8gn6t,bare-containerd,1789248395241,1789248406742,11501,0
pr18,recreate,riid/postgres:latest,riid-htqn5,bare-containerd,1789248395242,1789248406841,11599,0
pr18,recreate,riid/postgres:latest,riid-8mxlh,bare-containerd,1789248395241,1789248406912,11671,0
pr18,recreate,riid/postgres:latest,riid-xwpkv,bare-containerd,1789248395243,1789248406948,11705,0
pr18,recreate,riid/postgres:latest,riid-89tdq,bare-containerd,1789248395241,1789248407029,11788,0
pr18,recreate,riid/postgres:latest,riid-vdm5j,bare-containerd,1789248395243,1789248407335,12092,0
pr18,recreate,riid/postgres:latest,AGGREGATE,bare-containerd,1789248395233,1789248407343,12110,0
pr18,recreate,riid/mongo:latest,riid-htqn5,bare-containerd,1789248407360,1789248430807,23447,0
pr18,recreate,riid/mongo:latest,riid-8mxlh,bare-containerd,1789248407360,1789248430921,23561,0
pr18,recreate,riid/mongo:latest,riid-lnp5h,bare-containerd,1789248407359,1789248431102,23743,0
pr18,recreate,riid/mongo:latest,riid-x5sp9,bare-containerd,1789248407360,1789248431254,23894,0
pr18,recreate,riid/mongo:latest,riid-89tdq,bare-containerd,1789248407360,1789248431408,24048,0
pr18,recreate,riid/mongo:latest,riid-xwpkv,bare-containerd,1789248407360,1789248431589,24229,0
pr18,recreate,riid/mongo:latest,riid-s4rrz,bare-containerd,1789248407360,1789248431595,24235,0
pr18,recreate,riid/mongo:latest,riid-qkwkg,bare-containerd,1789248407360,1789248431799,24439,0
pr18,recreate,riid/mongo:latest,riid-8gn6t,bare-containerd,1789248407360,1789248431799,24439,0
pr18,recreate,riid/mongo:latest,riid-vdm5j,bare-containerd,1789248407360,1789248431875,24515,0
pr18,recreate,riid/mongo:latest,AGGREGATE,bare-containerd,1789248407352,1789248431884,24532,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-s4rrz,bare-containerd,1789248431900,1789248433291,1391,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-lnp5h,bare-containerd,1789248431901,1789248433291,1390,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-qkwkg,bare-containerd,1789248431901,1789248433291,1390,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-x5sp9,bare-containerd,1789248431900,1789248433309,1409,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-htqn5,bare-containerd,1789248431900,1789248433310,1410,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-89tdq,bare-containerd,1789248431899,1789248433336,1437,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-8gn6t,bare-containerd,1789248431900,1789248433336,1436,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-xwpkv,bare-containerd,1789248431900,1789248433337,1437,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-vdm5j,bare-containerd,1789248431900,1789248433336,1436,0
