scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-k99dj,riid-containerd-noprefix,1789146415162,1789146670764,255602,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-xslnm,riid-containerd-noprefix,1789146415164,1789146673220,258056,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-c7vqz,riid-containerd-noprefix,1789146415162,1789146676405,261243,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-lfvf2,riid-containerd-noprefix,1789146415162,1789146678122,262960,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-w4lvm,riid-containerd-noprefix,1789146415164,1789146679197,264033,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-m7kzx,riid-containerd-noprefix,1789146415163,1789146680576,265413,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-jdclg,riid-containerd-noprefix,1789146415162,1789146682897,267735,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-k7m6s,riid-containerd-noprefix,1789146415163,1789146695894,280731,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-jxvzm,riid-containerd-noprefix,1789146415162,1789146702809,287647,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,riid-p8vdb,riid-containerd-noprefix,1789146415163,1789146721419,306256,0
pr18,recreate,riid/datasense/datasense:0c579488240e543a8670057d01985195,AGGREGATE,riid-containerd-noprefix,1789146415153,1789146721428,306275,0
pr18,recreate,riid/python:latest,riid-lfvf2,riid-containerd-noprefix,1789146721447,1789146741650,20203,0
pr18,recreate,riid/python:latest,riid-jdclg,riid-containerd-noprefix,1789146721446,1789146741955,20509,0
pr18,recreate,riid/python:latest,riid-k99dj,riid-containerd-noprefix,1789146721445,1789146742142,20697,0
pr18,recreate,riid/python:latest,riid-xslnm,riid-containerd-noprefix,1789146721448,1789146742190,20742,0
pr18,recreate,riid/python:latest,riid-c7vqz,riid-containerd-noprefix,1789146721446,1789146742259,20813,0
pr18,recreate,riid/python:latest,riid-w4lvm,riid-containerd-noprefix,1789146721447,1789146742960,21513,0
pr18,recreate,riid/python:latest,riid-m7kzx,riid-containerd-noprefix,1789146721447,1789146743072,21625,0
pr18,recreate,riid/python:latest,riid-p8vdb,riid-containerd-noprefix,1789146721446,1789146744013,22567,0
pr18,recreate,riid/python:latest,riid-k7m6s,riid-containerd-noprefix,1789146721446,1789146744646,23200,0
pr18,recreate,riid/python:latest,riid-jxvzm,riid-containerd-noprefix,1789146721445,1789146745309,23864,0
pr18,recreate,riid/python:latest,AGGREGATE,riid-containerd-noprefix,1789146721436,1789146745317,23881,0
pr18,recreate,riid/datadog/agent:latest,riid-jdclg,riid-containerd-noprefix,1789146745334,1789146759605,14271,0
pr18,recreate,riid/datadog/agent:latest,riid-c7vqz,riid-containerd-noprefix,1789146745334,1789146759720,14386,0
pr18,recreate,riid/datadog/agent:latest,riid-lfvf2,riid-containerd-noprefix,1789146745333,1789146759772,14439,0
pr18,recreate,riid/datadog/agent:latest,riid-w4lvm,riid-containerd-noprefix,1789146745336,1789146760104,14768,0
pr18,recreate,riid/datadog/agent:latest,riid-k99dj,riid-containerd-noprefix,1789146745335,1789146760286,14951,0
pr18,recreate,riid/datadog/agent:latest,riid-xslnm,riid-containerd-noprefix,1789146745334,1789146760529,15195,0
pr18,recreate,riid/datadog/agent:latest,riid-m7kzx,riid-containerd-noprefix,1789146745334,1789146760594,15260,0
pr18,recreate,riid/datadog/agent:latest,riid-jxvzm,riid-containerd-noprefix,1789146745333,1789146760752,15419,0
pr18,recreate,riid/datadog/agent:latest,riid-k7m6s,riid-containerd-noprefix,1789146745334,1789146761033,15699,0
pr18,recreate,riid/datadog/agent:latest,riid-p8vdb,riid-containerd-noprefix,1789146745333,1789146763415,18082,0
pr18,recreate,riid/datadog/agent:latest,AGGREGATE,riid-containerd-noprefix,1789146745325,1789146763423,18098,0
pr18,recreate,riid/node:latest,riid-lfvf2,riid-containerd-noprefix,1789146763440,1789146773586,10146,0
pr18,recreate,riid/node:latest,riid-jdclg,riid-containerd-noprefix,1789146763439,1789146773710,10271,0
pr18,recreate,riid/node:latest,riid-xslnm,riid-containerd-noprefix,1789146763441,1789146773834,10393,0
pr18,recreate,riid/node:latest,riid-w4lvm,riid-containerd-noprefix,1789146763441,1789146774029,10588,0
pr18,recreate,riid/node:latest,riid-c7vqz,riid-containerd-noprefix,1789146763439,1789146774314,10875,0
pr18,recreate,riid/node:latest,riid-k99dj,riid-containerd-noprefix,1789146763439,1789146774448,11009,0
pr18,recreate,riid/node:latest,riid-m7kzx,riid-containerd-noprefix,1789146763440,1789146774449,11009,0
pr18,recreate,riid/node:latest,riid-k7m6s,riid-containerd-noprefix,1789146763439,1789146774582,11143,0
pr18,recreate,riid/node:latest,riid-jxvzm,riid-containerd-noprefix,1789146763440,1789146775032,11592,0
pr18,recreate,riid/node:latest,riid-p8vdb,riid-containerd-noprefix,1789146763439,1789146777256,13817,0
pr18,recreate,riid/node:latest,AGGREGATE,riid-containerd-noprefix,1789146763431,1789146777262,13831,0
pr18,recreate,riid/grafana/grafana:latest,riid-lfvf2,riid-containerd-noprefix,1789146777279,1789146799173,21894,0
pr18,recreate,riid/grafana/grafana:latest,riid-w4lvm,riid-containerd-noprefix,1789146777280,1789146799788,22508,0
pr18,recreate,riid/grafana/grafana:latest,riid-jdclg,riid-containerd-noprefix,1789146777279,1789146800348,23069,0
pr18,recreate,riid/grafana/grafana:latest,riid-c7vqz,riid-containerd-noprefix,1789146777279,1789146800422,23143,0
pr18,recreate,riid/grafana/grafana:latest,riid-xslnm,riid-containerd-noprefix,1789146777280,1789146800422,23142,0
pr18,recreate,riid/grafana/grafana:latest,riid-k99dj,riid-containerd-noprefix,1789146777279,1789146800481,23202,0
pr18,recreate,riid/grafana/grafana:latest,riid-m7kzx,riid-containerd-noprefix,1789146777280,1789146800665,23385,0
pr18,recreate,riid/grafana/grafana:latest,riid-k7m6s,riid-containerd-noprefix,1789146777279,1789146801728,24449,0
pr18,recreate,riid/grafana/grafana:latest,riid-jxvzm,riid-containerd-noprefix,1789146777279,1789146803941,26662,0
pr18,recreate,riid/grafana/grafana:latest,riid-p8vdb,riid-containerd-noprefix,1789146777279,1789146805035,27756,0
pr18,recreate,riid/grafana/grafana:latest,AGGREGATE,riid-containerd-noprefix,1789146777270,1789146805044,27774,0
pr18,recreate,riid/postgres:latest,riid-c7vqz,riid-containerd-noprefix,1789146805062,1789146813946,8884,0
pr18,recreate,riid/postgres:latest,riid-xslnm,riid-containerd-noprefix,1789146805064,1789146814265,9201,0
pr18,recreate,riid/postgres:latest,riid-m7kzx,riid-containerd-noprefix,1789146805062,1789146814343,9281,0
pr18,recreate,riid/postgres:latest,riid-jdclg,riid-containerd-noprefix,1789146805062,1789146814402,9340,0
pr18,recreate,riid/postgres:latest,riid-k99dj,riid-containerd-noprefix,1789146805063,1789146814466,9403,0
pr18,recreate,riid/postgres:latest,riid-lfvf2,riid-containerd-noprefix,1789146805065,1789146814728,9663,0
pr18,recreate,riid/postgres:latest,riid-k7m6s,riid-containerd-noprefix,1789146805063,1789146815190,10127,0
pr18,recreate,riid/postgres:latest,riid-jxvzm,riid-containerd-noprefix,1789146805062,1789146815344,10282,0
pr18,recreate,riid/postgres:latest,riid-w4lvm,riid-containerd-noprefix,1789146805063,1789146815397,10334,0
pr18,recreate,riid/postgres:latest,riid-p8vdb,riid-containerd-noprefix,1789146805063,1789146815964,10901,0
pr18,recreate,riid/postgres:latest,AGGREGATE,riid-containerd-noprefix,1789146805053,1789146815973,10920,0
pr18,recreate,riid/mongo:latest,riid-lfvf2,riid-containerd-noprefix,1789146815989,1789146830418,14429,0
pr18,recreate,riid/mongo:latest,riid-xslnm,riid-containerd-noprefix,1789146815992,1789146830695,14703,0
pr18,recreate,riid/mongo:latest,riid-k99dj,riid-containerd-noprefix,1789146815990,1789146830820,14830,0
pr18,recreate,riid/mongo:latest,riid-jdclg,riid-containerd-noprefix,1789146815989,1789146831103,15114,0
pr18,recreate,riid/mongo:latest,riid-w4lvm,riid-containerd-noprefix,1789146815990,1789146831355,15365,0
pr18,recreate,riid/mongo:latest,riid-k7m6s,riid-containerd-noprefix,1789146815989,1789146831534,15545,0
pr18,recreate,riid/mongo:latest,riid-c7vqz,riid-containerd-noprefix,1789146815990,1789146831597,15607,0
