scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/grafana/grafana:latest,riid-dnkfh,dfinit-podman,1789234006931,1789234026921,19990,0
pr18,recreate,riid/grafana/grafana:latest,riid-js6sz,dfinit-podman,1789234006932,1789234027137,20205,0
pr18,recreate,riid/grafana/grafana:latest,riid-pvt96,dfinit-podman,1789234006932,1789234027453,20521,0
pr18,recreate,riid/grafana/grafana:latest,riid-mczdj,dfinit-podman,1789234006932,1789234027454,20522,0
pr18,recreate,riid/grafana/grafana:latest,AGGREGATE,dfinit-podman,1789234006926,1789234027459,20533,0
pr18,recreate,riid/postgres:latest,riid-5nhrm,dfinit-podman,1789234027469,1789234036326,8857,0
pr18,recreate,riid/postgres:latest,riid-bzbgm,dfinit-podman,1789234027469,1789234036532,9063,0
pr18,recreate,riid/postgres:latest,riid-56m79,dfinit-podman,1789234027469,1789234036681,9212,0
pr18,recreate,riid/postgres:latest,riid-mczdj,dfinit-podman,1789234027470,1789234036715,9245,0
pr18,recreate,riid/postgres:latest,riid-5cxnr,dfinit-podman,1789234027469,1789234036762,9293,0
pr18,recreate,riid/postgres:latest,riid-pvt96,dfinit-podman,1789234027470,1789234036862,9392,0
pr18,recreate,riid/postgres:latest,riid-js6sz,dfinit-podman,1789234027470,1789234037250,9780,0
pr18,recreate,riid/postgres:latest,riid-dnkfh,dfinit-podman,1789234027470,1789234037743,10273,0
pr18,recreate,riid/postgres:latest,riid-krbwf,dfinit-podman,1789234027470,1789234037810,10340,0
pr18,recreate,riid/postgres:latest,riid-z58c6,dfinit-podman,1789234027470,1789234038408,10938,0
pr18,recreate,riid/postgres:latest,AGGREGATE,dfinit-podman,1789234027464,1789234038413,10949,0
pr18,recreate,riid/mongo:latest,riid-krbwf,dfinit-podman,1789234038424,1789234053814,15390,0
pr18,recreate,riid/mongo:latest,riid-js6sz,dfinit-podman,1789234038424,1789234054245,15821,0
pr18,recreate,riid/mongo:latest,riid-5nhrm,dfinit-podman,1789234038424,1789234054699,16275,0
pr18,recreate,riid/mongo:latest,riid-56m79,dfinit-podman,1789234038423,1789234054740,16317,0
pr18,recreate,riid/mongo:latest,riid-z58c6,dfinit-podman,1789234038424,1789234054893,16469,0
pr18,recreate,riid/mongo:latest,riid-5cxnr,dfinit-podman,1789234038424,1789234054948,16524,0
pr18,recreate,riid/mongo:latest,riid-bzbgm,dfinit-podman,1789234038423,1789234055272,16849,0
pr18,recreate,riid/mongo:latest,riid-mczdj,dfinit-podman,1789234038424,1789234055309,16885,0
pr18,recreate,riid/mongo:latest,riid-pvt96,dfinit-podman,1789234038424,1789234055315,16891,0
pr18,recreate,riid/mongo:latest,riid-dnkfh,dfinit-podman,1789234038424,1789234057620,19196,0
pr18,recreate,riid/mongo:latest,AGGREGATE,dfinit-podman,1789234038418,1789234057625,19207,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-mczdj,dfinit-podman,1789234057636,1789234061541,3905,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-bzbgm,dfinit-podman,1789234057636,1789234061820,4184,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-krbwf,dfinit-podman,1789234057636,1789234062128,4492,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-pvt96,dfinit-podman,1789234057637,1789234062189,4552,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-56m79,dfinit-podman,1789234057636,1789234062226,4590,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-z58c6,dfinit-podman,1789234057637,1789234062577,4940,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-5cxnr,dfinit-podman,1789234057636,1789234062620,4984,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-5nhrm,dfinit-podman,1789234057636,1789234062636,5000,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-dnkfh,dfinit-podman,1789234057635,1789234062946,5311,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-js6sz,dfinit-podman,1789234057636,1789234063382,5746,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,AGGREGATE,dfinit-podman,1789234057630,1789234063387,5757,0
pr18,recreate,riid/mysql:latest,riid-5cxnr,dfinit-podman,1789234063398,1789234076595,13197,0
pr18,recreate,riid/mysql:latest,riid-5nhrm,dfinit-podman,1789234063397,1789234076727,13330,0
pr18,recreate,riid/mysql:latest,riid-krbwf,dfinit-podman,1789234063398,1789234077050,13652,0
pr18,recreate,riid/mysql:latest,riid-bzbgm,dfinit-podman,1789234063398,1789234077217,13819,0
pr18,recreate,riid/mysql:latest,riid-pvt96,dfinit-podman,1789234063398,1789234077551,14153,0
pr18,recreate,riid/mysql:latest,riid-mczdj,dfinit-podman,1789234063398,1789234077675,14277,0
pr18,recreate,riid/mysql:latest,riid-z58c6,dfinit-podman,1789234063398,1789234077783,14385,0
pr18,recreate,riid/mysql:latest,riid-js6sz,dfinit-podman,1789234063398,1789234077802,14404,0
pr18,recreate,riid/mysql:latest,riid-dnkfh,dfinit-podman,1789234063398,1789234077829,14431,0
pr18,recreate,riid/mysql:latest,riid-56m79,dfinit-podman,1789234063397,1789234077904,14507,0
pr18,recreate,riid/mysql:latest,AGGREGATE,dfinit-podman,1789234063392,1789234077909,14517,0
pr18,recreate,riid/sonarqube:latest,riid-z58c6,dfinit-podman,1789234077920,1789234098430,20510,0
pr18,recreate,riid/sonarqube:latest,riid-5nhrm,dfinit-podman,1789234077920,1789234098545,20625,0
pr18,recreate,riid/sonarqube:latest,riid-mczdj,dfinit-podman,1789234077921,1789234098763,20842,0
pr18,recreate,riid/sonarqube:latest,riid-bzbgm,dfinit-podman,1789234077919,1789234098764,20845,0
pr18,recreate,riid/sonarqube:latest,riid-5cxnr,dfinit-podman,1789234077920,1789234099004,21084,0
pr18,recreate,riid/sonarqube:latest,riid-js6sz,dfinit-podman,1789234077920,1789234099091,21171,0
